CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.03,Tributos Diferidos,60034154.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.03.01,Imposto de Renda e Contribuição Social Diferidos,38274117.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.03.01,Imposto de Renda e Contribuição Social Diferidos,60034154.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.04,Outros Ativos,79591800.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.04,Outros Ativos,68771637.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.04.01,Ativos Não Correntes a Venda,176821.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.04.01,Ativos Não Correntes a Venda,367764.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.04.03,Outros,71169197.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.04.03,Outros,60354554.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.04.04,Ativos por impostos correntes,8245782.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.04.04,Ativos por impostos correntes,8049319.0,N
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.05,Investimentos,18727463.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.05,Investimentos,17414813.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.05.01,Participações em Coligadas,18727463.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.05.01,Participações em Coligadas,17414813.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.06,Imobilizado,7685094.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.06,Imobilizado,11475080.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.06.01,Imobilizado de Uso,7685094.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.06.01,Imobilizado de Uso,8042835.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.06.02,Direito de Uso em Arrendamento,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.06.02,Direito de Uso em Arrendamento,3432245.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.07,Intangível,5795064.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.07,Intangível,5920549.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.07.01,Intangíveis,5795064.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.07.01,Intangíveis,5920549.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2018-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2019-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2019-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1,Ativo Total,1452266807.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1,Ativo Total,1693794003.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01,Caixa e Equivalentes de Caixa,71936023.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01,Caixa e Equivalentes de Caixa,176189508.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.01,Caixa,14171188.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.01,Caixa,16784560.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.02,Aplicações de Liquidez,57764835.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.02,Aplicações de Liquidez,159404948.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02,Ativos Financeiros,1260858569.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02,Ativos Financeiros,1392257972.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01,Depósito Compulsório Banco Central,65124107.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01,Depósito Compulsório Banco Central,60308542.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,3805548.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,15670822.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.02.01,Títulos e Valores Mobiliários,2984613.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.02.01,Títulos e Valores Mobiliários,12143486.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.02.02,Derivativos,820935.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.02.02,Derivativos,3527336.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,172278448.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,256553310.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.03.01,Títulos e Valores Mobiliários,172278448.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.03.01,Títulos e Valores Mobiliários,256553310.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04,Ativos Financeiros ao Custo Amortizado,1019650466.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04,Ativos Financeiros ao Custo Amortizado,1059725298.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.01,Aplicações em Depósitos Interfinanceiros,9311330.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.01,Aplicações em Depósitos Interfinanceiros,9287680.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.02,Aplicações no Mercado Aberto,361255502.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.02,Aplicações no Mercado Aberto,346969408.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.03,Títulos e Valores Mobiliários,25422830.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.03,Títulos e Valores Mobiliários,24946064.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.04,Operações de Crédito,579516786.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.04,Operações de Crédito,633402350.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.06,Operações de Arrendamento,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.06,Operações de Arrendamento,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.08,Outros Ativos Financeiros,44144018.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.08,Outros Ativos Financeiros,45119796.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.03,Tributos,68083473.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.03,Tributos,65956124.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.03.01,Imposto de Renda e Contribuição Social - Correntes,8049319.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.03.01,Imposto de Renda e Contribuição Social - Correntes,7153007.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,60034154.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,58803117.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.03.03,Outros,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.03.03,Outros,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.04,Outros Ativos,16578300.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.04,Outros Ativos,23982917.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.04.01,Ativos Não Correntes a Venda,367764.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.04.01,Ativos Não Correntes a Venda,500059.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.04.03,Outros,16210536.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.04.03,Outros,23482858.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.05,Investimentos,17414813.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.05,Investimentos,17906810.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.05.01,Participações em Coligadas,17414813.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.05.01,Participações em Coligadas,17906810.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.06,Imobilizado,11475080.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.06,Imobilizado,11275605.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.06.01,Imobilizado de Uso,8042835.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.06.01,Imobilizado de Uso,8545213.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.06.02,Direito de Uso de Arrendamento,3432245.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.06.02,Direito de Uso de Arrendamento,2730392.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.07,Intangível,5920549.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.07,Intangível,6225067.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.07.01,Intangíveis,5920549.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.07.01,Intangíveis,6225067.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.07.03,Amortização Acumulada,0.0,S
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.07.03,Amortização Acumulada,0.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2020-12-31,1,Ativo Total,1693794003.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2021-12-31,1,Ativo Total,1899340511.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2020-12-31,1.01,Caixa e Equivalentes de Caixa,176189508.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2021-12-31,1.01,Caixa e Equivalentes de Caixa,54494681.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2020-12-31,1.01.01,Caixa,16784560.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2021-12-31,1.01.01,Caixa,18023001.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2020-12-31,1.01.02,Aplicações de Liquidez,159404948.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2021-12-31,1.01.02,Aplicações de Liquidez,36471680.0,S
00.000.000/0001-91,2021-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2020-12-31,1.02,Ativos Financeiros,1392257972.0,S
